"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.025,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.05,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.1,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.15,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.2,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.25,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.3,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.35,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.4,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.45,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.5,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.55,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.6,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.65,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.7,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.75,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.8,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.85,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.9,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.95,11.05
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.975,62.2499999999999
"2024-11-16","wk inc covid hosp",3,2024-12-07,"30","quantile",0.99,180.010000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.01,0.99
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.025,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.05,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.1,2.9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.15,3.85
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.2,4.8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.25,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.3,6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.35,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.4,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.45,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.5,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.55,10
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.6,11
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.65,12
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.7,13.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.75,15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.8,18
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.85,22
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.9,28.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.95,35.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.975,68.2499999999999
"2024-11-16","wk inc covid hosp",1,2024-11-23,"31","quantile",0.99,79.2900000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.025,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.05,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.1,2.9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.15,4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.2,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.25,6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.3,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.35,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.4,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.45,10
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.5,12
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.55,14
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.6,15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.65,16.35
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.7,19
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.75,21
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.8,29
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.85,32.15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.9,51.3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.95,71.5999999999999
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.975,116.775
"2024-11-16","wk inc covid hosp",2,2024-11-30,"31","quantile",0.99,144.78
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.025,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.05,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.1,3.9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.15,5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.2,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.25,6.75
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.3,8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.35,9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.4,12
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.45,13.55
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.5,15.5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.55,18
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.6,20
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.65,21
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.7,26.9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.75,30.25
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.8,38.8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.85,56.1000000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.9,96.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.95,118.05
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.975,207.625
"2024-11-16","wk inc covid hosp",3,2024-12-07,"31","quantile",0.99,292.940000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.01,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.025,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.05,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.1,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.15,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.2,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.25,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.3,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.35,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.4,6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.45,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.5,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.55,9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.6,11
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.65,12
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.7,13.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.75,16.25
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.8,21
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.85,23
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.9,27.4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.95,49.1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.975,54
"2024-11-16","wk inc covid hosp",1,2024-11-23,"32","quantile",0.99,76.2100000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.025,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.05,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.1,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.15,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.2,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.25,2.75
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.3,3.7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.35,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.4,6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.45,7.55
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.5,8
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.55,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.6,10
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.65,12.35
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.7,20
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.75,22.75
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.8,33.2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.85,43.45
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.9,60.1000000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.95,121.15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.975,136.45
"2024-11-16","wk inc covid hosp",2,2024-11-30,"32","quantile",0.99,183.02
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.025,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.05,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.1,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.15,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.2,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.25,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.3,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.35,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.4,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.45,7
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.5,8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.55,9.45
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.6,12
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.65,14
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.7,19.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.75,25.75
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.8,40.6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.85,69.2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.9,100.1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.95,240.55
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.975,387.35
"2024-11-16","wk inc covid hosp",3,2024-12-07,"32","quantile",0.99,407.35
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.01,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.025,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.05,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.1,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.15,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.2,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.25,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.3,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.35,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.4,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.45,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.5,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.55,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.6,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.65,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.7,1.30000000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.75,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.8,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.85,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.9,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.95,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.975,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"33","quantile",0.99,7.08000000000004
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.025,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.05,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.1,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.15,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.2,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.25,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.3,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.35,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.4,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.45,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.5,0.5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.55,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.6,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.65,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.7,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.75,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.8,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.85,3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.9,4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.95,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.975,7.52499999999999
"2024-11-16","wk inc covid hosp",2,2024-11-30,"33","quantile",0.99,10.1800000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.025,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.05,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.1,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.15,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.2,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.25,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.3,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.35,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.4,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.45,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.5,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.55,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.6,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.65,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.7,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.75,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.8,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.85,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.9,4.30000000000003
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.95,15.1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.975,18.525
"2024-11-16","wk inc covid hosp",3,2024-12-07,"33","quantile",0.99,25.2200000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.01,0.99
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.025,1.475
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.05,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.1,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.15,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.2,5.8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.25,6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.3,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.35,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.4,8.6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.45,10
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.5,11
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.55,12
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.6,13
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.65,14
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.7,14.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.75,16.25
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.8,18.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.85,21.15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.9,24.1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.95,39.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.975,54.3999999999999
"2024-11-16","wk inc covid hosp",1,2024-11-23,"34","quantile",0.99,64.3000000000002
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.025,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.05,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.1,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.15,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.2,3.8
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.25,4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.3,6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.35,6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.4,8
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.45,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.5,10
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.55,11
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.6,12
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.65,13.35
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.7,15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.75,17.25
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.8,19.2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.85,22
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.9,26.1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.95,54.75
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.975,89.0249999999998
"2024-11-16","wk inc covid hosp",2,2024-11-30,"34","quantile",0.99,131.850000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.025,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.05,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.1,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.15,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.2,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.25,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.3,3.7
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.35,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.4,5.6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.45,7
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.5,8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.55,9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.6,12
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.65,14
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.7,16
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.75,17
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.8,18
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.85,23.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.9,34
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.95,85.6499999999997
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.975,227.124999999999
"2024-11-16","wk inc covid hosp",3,2024-12-07,"34","quantile",0.99,356.580000000004
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.01,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.025,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.05,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.1,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.15,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.2,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.25,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.3,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.35,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.4,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.45,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.5,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.55,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.6,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.65,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.7,4.30000000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.75,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.8,6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.85,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.9,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.95,9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.975,11.05
"2024-11-16","wk inc covid hosp",1,2024-11-23,"35","quantile",0.99,13.2800000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.025,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.05,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.1,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.15,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.2,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.25,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.3,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.35,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.4,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.45,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.5,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.55,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.6,3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.65,3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.7,4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.75,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.8,6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.85,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.9,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"35","quantile",0.95,12
